Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
80143,-8.805162,3.277431,-7.944008,3.186452,-6.617185,-6.253089,-4.38651,-2.201627,-9.348697,8.059105,2.357422,-2.441421,7.385457,-2.529954,2.509798,-8.450394,-4.026778,-4.221403,7.70998,1.413644,-9.366223,4.107082,6.825959,-0.257984,8.453125,6.674907,-5.967634,6.753784,599.32,1
139535,3.077217,5.724667,6.25891,7.599813,-2.274041,-4.599527,-0.939143,-9.344173,7.512339,-9.757439,0.361717,-9.185107,2.35018,-5.435894,-3.796786,0.387213,6.433394,-3.312036,-3.570963,-8.848357,-5.733922,-2.652792,-9.214727,4.29311,-7.589583,-1.449483,-4.109783,7.930549,909.44,0
116580,-3.817169,-0.814413,-6.966771,4.141108,5.837577,-8.42554,-0.943465,1.242328,0.796174,0.648025,4.229717,-1.760554,-4.889095,5.207276,5.84852,1.825195,-4.250417,8.508704,5.90065,-8.297631,-3.342583,1.320307,-6.786486,-2.057931,-7.746106,-7.341779,6.46085,-0.73044,967.39,0
14178,-2.660575,-8.320202,4.017086,-7.144496,-7.567775,-9.288425,-0.639406,-6.83248,-5.867737,-8.385691,-2.050938,6.18366,3.212057,-6.938441,9.215682,6.866657,8.023524,2.284,-2.057262,-9.75767,8.987979,-7.061197,5.233123,1.602719,-9.528758,-4.340138,9.254204,-3.986879,215.45,1
139872,1.736946,-1.899801,1.405038,-7.125385,7.426306,3.702404,-4.231265,8.568109,1.942943,2.486575,0.304793,7.826431,-1.813992,-2.464875,-7.50954,-4.352467,6.642452,-9.25634,-6.568174,6.698848,-8.051691,8.989572,9.275587,4.903642,4.784857,-3.589154,7.029159,-0.102203,25.35,0
137183,1.323078,8.885791,2.907709,-6.058908,4.461837,3.240487,3.670108,1.460453,-5.989879,-6.311241,-5.831637,-9.043484,-2.875945,9.683867,-9.778779,-0.612648,-0.317344,6.078474,-5.190633,-3.584774,7.638447,-0.061885,-2.593097,-9.886411,0.506355,-2.901898,7.236921,6.754065,49.9,1
111041,-9.349604,-4.579572,-2.309451,9.613632,5.233515,-9.144322,4.094871,-1.542147,-6.543872,-4.285559,-8.688603,-3.112522,-1.373134,6.540133,1.615367,-6.97939,-8.368948,-4.526384,-3.124985,-6.573861,-1.422918,-0.559035,9.152542,-4.994024,4.564934,-5.905604,-9.304187,1.161748,444.31,0
133235,-3.545292,-7.277569,-2.039505,9.179624,-2.187662,-0.886997,-6.937101,5.622576,6.6187,8.717964,-4.986723,-3.653261,-9.978026,-0.015336,-2.642258,4.746737,-8.0449,0.114541,-0.108788,7.810498,8.607683,0.600568,-9.094686,-5.266843,2.918659,1.992946,-1.517848,-7.076056,243.72,1
162262,-5.659084,-2.776712,6.252475,-5.129836,3.24194,8.112371,-1.862545,-1.323369,8.919698,5.932684,2.553786,-7.121758,0.841202,9.11586,8.12773,-2.569228,3.671615,4.010753,-4.177145,-5.822719,8.915303,5.198489,4.251751,9.522473,-7.45902,-0.861651,-7.424101,7.771109,713.69,1
113930,5.609603,-6.708029,-3.834517,-4.397647,-8.421995,-3.805625,-4.531704,5.13473,8.448908,-7.20692,0.896437,8.484318,9.559612,4.845775,-7.629988,8.126899,7.55986,5.576582,1.720078,1.783682,8.288609,9.550822,6.953528,9.890891,2.942012,-2.791153,8.47514,3.505566,456.79,1
97331,-4.434276,6.928501,0.360593,-8.28055,-4.236441,8.827458,5.755929,-4.501044,9.545213,-1.486347,2.09946,-6.787305,-7.442048,6.012166,-8.474419,6.005459,6.643003,-6.020395,-0.912344,-5.241895,1.558484,5.672386,4.40375,-4.000289,-8.927463,-2.103594,-9.456425,-2.902697,207.26,0
61633,-9.716593,-0.011344,-9.870012,-7.97888,-0.165224,1.882906,7.52144,5.795448,-1.741763,-4.675729,-0.39517,6.338407,4.42811,2.266751,-2.150209,0.022006,8.35389,6.250738,3.815164,-0.904742,-5.398488,0.951466,8.469943,-3.850977,-8.692911,-5.739252,5.835408,3.189612,174.35,0
144647,0.653753,9.563894,-0.78333,8.151258,-9.674658,7.866994,5.632117,-6.979109,-9.845273,0.188429,9.500002,-6.296418,1.006176,-0.207042,-4.279196,5.224942,-9.4977,-1.903113,-3.119535,1.789623,-6.322852,8.162968,-2.632269,1.240672,0.921711,5.070876,0.84016,4.234011,365.0,0
28734,-8.853521,6.660584,9.577609,-1.467598,2.87928,-8.21516,0.549978,-0.065137,7.591721,-9.492583,2.223834,6.369835,-0.477871,2.01062,0.769753,-9.029195,-1.009702,-4.158254,3.836048,-2.545338,2.109818,1.00007,-2.809722,-5.221323,-5.774096,2.010119,-8.749555,0.706657,706.51,1
83362,-1.390215,-5.739035,3.745074,-1.131789,3.206721,7.523777,0.57873,1.540775,1.974,-0.497756,6.789429,8.295834,-7.798241,9.555469,-2.196274,-9.989833,-9.364089,-8.666942,-3.522052,-5.964927,5.306,4.667003,-6.644022,6.364127,9.274465,2.874126,-0.796428,-5.314105,863.71,0
39387,-2.932147,-9.130694,1.558264,0.704432,5.938599,-9.257737,9.963989,-1.894336,-4.121047,-2.487726,8.584674,-5.950725,5.206791,5.315858,0.892182,1.611477,-8.127729,-0.428024,-6.861967,-6.411915,4.197238,-0.527344,-1.724518,-7.176528,-5.394976,9.302611,-0.121362,-1.134556,516.15,1
107763,-8.261557,5.597758,-4.551597,1.668284,-1.162711,-7.381474,-3.425608,-5.268445,-3.289427,-1.132241,-2.096724,-7.031797,6.437262,-6.133458,8.368364,5.924091,-6.737137,-8.1408,2.567252,-2.949071,-7.292503,-4.230672,-4.141581,6.823773,7.458216,-9.505206,5.524936,6.686158,362.4,0
40865,9.697878,-6.166492,8.568929,5.236412,5.170877,-8.418733,6.51459,-6.923071,6.239787,-1.510028,1.288038,9.376852,4.11678,9.227787,7.675196,-8.708167,3.211439,7.537374,5.490492,1.866511,0.254422,2.140836,2.038954,-9.35766,-8.170957,7.315052,-1.494239,4.940179,135.61,0
43629,-3.965185,7.526867,-2.988506,-5.609656,2.995119,4.839588,3.422166,6.463562,2.868668,-6.51303,-0.823323,7.445241,6.964613,-5.624789,-0.863472,7.077076,-7.466843,-8.387399,-2.256362,3.233383,8.413833,4.159398,-8.824545,-1.287,-5.372609,3.959807,8.496235,4.93555,41.97,1
61213,-1.408007,-4.303116,3.946701,8.752478,-2.598374,0.403217,-2.580264,9.818497,8.169617,5.486968,1.403268,-1.356441,-7.398725,2.231258,-5.200059,0.770959,6.404201,8.534859,-2.370859,-4.232507,2.360719,0.994412,8.118318,4.361725,7.80312,-7.388482,6.939266,-5.975005,291.03,0
93779,9.990673,7.166164,9.832587,-7.130734,6.029279,8.36547,-1.988865,-2.018729,1.64612,-2.314337,-0.210896,2.806673,-3.783763,6.065081,-6.233259,-1.795268,-0.849459,5.716033,9.318828,-5.550057,4.468859,-6.216217,2.256901,3.7045,4.527725,4.557784,8.27453,9.593288,803.77,1
41497,9.945828,-3.984068,7.152298,-4.65436,5.657883,8.221367,6.960653,0.439316,-7.653983,9.182413,-5.856874,-3.860784,6.920483,-5.839911,7.413299,-7.654566,-6.671235,-4.962221,-4.806119,-7.748806,3.23433,-1.529453,6.100351,-4.668844,2.183188,5.396626,8.405968,-2.93396,262.62,1
11152,-6.581646,4.251363,7.149655,-8.200709,3.431707,-2.712056,-5.150968,-5.210073,2.576704,4.737866,8.076749,-6.522485,-0.220775,-8.839538,4.232059,1.150921,-5.369815,-4.074711,-8.409969,6.518611,-0.966873,-4.441473,-9.562765,-5.438829,-2.417068,-7.297994,-4.219351,-9.016435,911.25,0
76965,3.035951,-4.808993,6.487494,-1.644793,-4.45286,4.340963,1.926982,-7.111864,-3.155328,-2.244678,7.39229,-2.177457,-1.827345,-9.967882,8.073914,-7.95214,-1.269164,-9.037898,8.700626,-2.348833,4.720631,-3.92578,-1.214867,1.566249,6.45948,1.994987,-2.388921,-5.617882,981.11,1
84414,-1.713051,1.350835,0.246546,5.675928,3.198723,7.54544,6.013892,-0.406848,7.570756,0.525676,-7.161809,5.974707,2.784927,-3.825589,0.177409,0.494424,4.289401,-8.28602,-6.112647,-9.911043,9.73465,-8.093039,-6.889826,4.173124,-5.478605,-3.998659,4.567549,7.116328,394.43,1
2332,4.028241,4.930764,3.440936,-0.193254,3.693805,8.370099,9.010066,7.311808,-8.719355,-3.16626,-2.558389,-7.196395,-3.262392,2.528216,-1.461497,9.45177,1.289048,1.100153,-7.815868,-7.936764,-0.923252,-3.104312,8.099369,9.16125,7.494183,-0.249662,3.670275,-6.23262,322.79,1
6792,-3.285083,3.145858,7.147024,8.382633,1.789965,-7.178721,9.644928,8.858752,-0.842043,9.899369,-3.629239,4.982216,-4.49013,-8.808858,1.639736,-1.382187,9.207807,1.785166,-5.893701,4.369046,-0.416606,-0.382157,6.439437,9.400898,-6.533564,-1.741199,-4.887075,-3.011398,203.58,0
126952,2.829037,4.310831,-7.403788,-4.70776,9.384303,6.987705,-2.138332,-6.170015,9.129078,8.63765,-5.500083,-7.952663,2.338698,2.692841,-8.516966,7.927175,3.597559,-9.978892,-8.678049,4.198407,-1.647218,-7.314547,0.832142,-6.548761,-8.838279,2.763697,-6.300491,-6.534893,331.26,0
27899,-5.420786,-2.743779,-6.932329,6.493912,6.39845,9.354233,8.392134,8.437019,-5.594418,5.179781,5.318205,1.309935,-8.367068,4.427075,8.882376,1.09734,-7.496575,-9.417714,0.291458,4.283792,1.847595,7.185995,4.126976,-7.143639,-8.042746,7.159293,-3.557086,1.204808,527.05,0
11087,-0.348141,-0.511679,7.31572,-6.701384,0.911762,3.85881,-2.492583,-9.567895,-2.258418,-9.339177,-3.22354,2.968102,-9.854033,5.162337,-2.60741,6.195851,7.507134,-0.176259,6.25566,-5.95295,-2.040073,9.235565,-4.704044,5.328582,-3.730503,4.217129,4.837528,5.943189,926.19,1
32864,-6.062995,-4.642011,-2.074241,3.917399,-0.82055,8.448069,-9.40279,-0.950464,3.023194,1.932166,-6.099553,1.142972,7.165961,-1.82617,-7.225102,8.541607,5.787924,-8.585975,4.519737,8.714275,-6.469167,6.856243,6.348418,0.040692,-3.687361,-3.687034,8.944109,-5.942565,975.6,0
26191,5.034463,-6.485923,-3.477791,-0.160149,8.767742,7.165696,-9.755206,-6.136393,-0.559067,0.666683,-8.488348,-0.343582,9.316007,2.040399,0.174607,-8.861626,-4.859396,-5.857748,6.226645,5.161053,2.255446,9.192942,-9.988107,4.351897,5.765127,-0.275334,9.772969,-9.942874,46.14,1
119853,0.18895,6.001958,-3.659093,-5.408368,2.731954,-2.685131,-5.635451,-6.866212,-7.099482,2.57586,-1.743368,-8.472285,5.986021,-8.464094,-7.739804,-6.183963,-1.014642,-4.2172,9.975756,1.313988,0.522401,1.126263,4.87974,-4.393727,-2.582233,-1.939658,4.893571,2.953974,413.24,0
21905,4.935638,-4.706332,7.371958,-7.737097,1.367726,-4.115581,4.530638,-2.307343,-1.590759,-3.145588,-7.318559,-5.396105,-7.938901,-8.486427,-6.950874,-4.724731,8.592339,7.38896,-1.574876,3.655454,0.356176,2.923165,3.487313,-4.316918,-4.62965,6.09926,-4.977375,1.502728,240.62,0
107777,-5.718766,-5.660952,-8.822475,-6.441921,-8.399764,-6.217861,-0.135044,3.394647,9.522717,-8.861044,3.757464,3.612852,1.167931,4.047925,-2.914901,3.69126,-9.139963,-7.356831,-6.505999,1.244009,-7.798692,1.850016,4.114636,-9.682713,-3.34089,-8.223167,9.88574,-2.807981,177.66,0
53857,1.435916,-8.45196,-1.654951,-2.660792,-9.316892,-8.807482,-0.537073,6.853423,9.377435,-2.496807,0.822934,-7.787419,6.329447,-9.294132,-0.665856,-2.185184,-6.215107,-8.862723,-3.943355,8.479671,8.917783,1.027587,4.458503,0.185047,9.061929,-3.535548,8.597792,-9.017646,519.12,1
87476,-4.714221,4.568871,-2.003515,-1.993075,-5.547116,-0.79484,8.850646,1.486005,9.127471,-6.985482,-1.699917,-4.908163,2.89546,3.828693,-4.162802,-9.021436,-4.898749,-6.998553,3.05434,-3.520682,3.40913,-0.584572,2.154412,5.30655,2.725777,6.731235,-0.501274,4.18121,457.82,1
70315,-7.026919,-8.475741,-2.477116,5.726966,4.261672,-1.038245,-2.565303,-3.854602,5.659843,-0.660206,2.714959,-4.686782,-2.560927,9.501749,6.129555,6.394142,3.269966,-6.291016,1.781374,-7.066378,9.358931,6.207752,-5.557392,-4.280763,-2.73014,-2.061929,-5.688439,4.482299,827.7,0
21723,7.371661,5.986903,3.906228,-8.897601,5.446089,4.256987,3.152208,9.233681,5.65853,-6.963086,-2.704061,-8.960429,-2.014048,-4.701995,6.396445,3.844214,9.141827,5.501635,7.254733,-1.563582,-7.820811,-9.279704,-3.777099,-9.398085,5.936154,-3.254444,5.00088,0.429939,55.64,1
134201,6.217062,6.615164,7.651347,6.788448,-7.431892,-3.781838,1.221667,3.994084,-9.085666,-8.218299,-8.739217,8.675994,9.589593,-9.546829,-3.487524,9.134694,-0.786565,-5.282426,-6.445527,-5.024448,9.89637,5.86239,-4.581951,7.50156,2.856711,-8.555918,-5.03355,1.203557,892.52,0
79548,1.671079,4.009056,8.279609,-9.093503,4.973375,0.572498,9.38451,-8.486079,2.889654,4.682706,-9.164011,1.15928,0.162331,-0.931487,3.840919,-4.589034,6.605734,-1.455935,-7.454615,-2.2257,0.594889,1.265826,8.526369,0.450043,-8.180768,-9.310459,-2.520204,-7.654192,900.32,1
32187,8.667698,-2.629524,6.798406,-3.608241,0.545958,6.234768,5.003673,-9.346041,7.657549,8.617403,0.227449,-7.100619,-5.332416,-0.211159,-6.013772,-6.275509,0.970644,4.836634,-6.136095,-9.961849,4.724244,5.444467,-3.200597,4.62515,0.553314,-4.344782,-8.098971,-3.25782,669.58,0
4785,1.615889,-7.483924,-3.903701,-0.569326,-8.227226,-6.850532,1.585973,-6.541637,0.121279,4.699312,-7.62118,-4.515792,-3.575733,6.805883,9.044839,1.291777,5.048408,-1.889856,0.870449,7.042871,7.35454,5.267781,-9.722118,-7.878225,3.157667,-8.41291,1.571698,-3.886519,168.05,1
36704,-9.193788,3.261171,8.887661,-2.736604,-5.504597,5.096226,-5.688733,8.873873,-3.17127,-1.888897,-4.441404,2.244562,2.303147,-7.608415,3.816102,-4.642003,-6.308633,3.203079,7.262799,-8.869525,-0.22214,8.626751,-3.966662,-2.614465,8.240759,3.014279,-5.12858,3.636915,280.54,0
62762,-8.564414,9.537522,7.127228,-7.567846,1.059662,-7.784977,-4.952661,8.92538,-2.48017,-8.613465,-3.454089,2.969521,-4.028578,-8.667873,-0.33942,3.843899,9.615537,9.433539,3.127051,-0.705994,-6.599224,0.617699,-6.16786,6.071147,0.956544,8.020096,-2.76022,1.456583,643.07,0
84450,9.175009,-7.911844,2.72529,-0.159384,-1.817928,5.986849,7.958943,8.458264,5.758829,-6.222703,-2.042096,6.962981,1.452881,-4.601917,-1.899574,-8.93554,4.994211,-9.991987,-8.592059,8.97026,-5.230083,-9.19019,9.495631,-4.417519,5.456042,-4.408663,1.061549,-1.717379,293.04,0
29743,-3.132267,4.972039,-1.297919,3.073892,5.830658,-3.102053,-6.900385,-7.712884,4.45739,-7.591596,9.137152,4.15914,-2.245766,1.883669,4.050218,4.91959,3.40242,3.568386,-0.770965,0.135938,-3.475234,-2.886549,-5.636383,-7.055915,-6.122269,5.328514,3.778257,3.577511,117.23,0
144173,-5.65415,-4.428037,8.340596,-6.420461,-2.881486,-4.882622,2.377964,3.866831,-6.716229,-7.647903,4.124939,-1.441215,-2.338364,-5.112729,-6.985857,-2.853364,4.762034,-6.239914,-5.413571,-9.481796,8.62805,4.876022,1.986567,6.624014,-6.116875,-5.327371,-9.669273,2.831887,541.21,1
10774,-8.658231,-7.487218,3.944419,-6.8996,-1.548509,4.080502,5.830196,6.288904,-3.227818,-9.768028,0.937049,6.439199,-0.487575,-7.819826,2.543613,-4.231569,6.913939,7.236234,-6.253364,-8.101152,-2.852949,-3.221708,5.438792,-4.557691,-0.070261,1.285614,-9.175206,-1.666467,83.76,0
39414,-5.023394,-1.045228,-2.722159,4.37268,5.976106,-2.018,-2.088939,-4.000857,6.531468,-2.147446,1.502376,2.549026,5.70112,5.291051,-0.008941,9.730173,-2.149601,-9.620447,7.658952,4.72419,5.594212,0.096422,6.93117,1.854291,5.704437,-7.420919,9.088071,2.032919,810.9,1
65399,8.744058,-3.680808,7.961406,6.253282,3.972568,1.303398,8.24614,7.594552,0.458342,-9.670179,-6.210093,4.193734,6.029699,0.793384,-2.37736,-3.817768,7.11398,2.53616,7.30631,9.291756,9.426891,2.395441,8.224915,-9.992161,-8.414035,8.873035,3.481317,3.808218,944.6,1
61298,8.551117,-3.712362,1.492228,-3.028255,-8.981888,-9.952875,-3.426739,-6.816336,-9.479605,5.239924,-6.723968,-8.793146,-0.137685,0.084474,8.646245,1.461222,-2.709301,4.000337,-9.29136,-8.84715,-7.570268,4.781677,5.938636,3.541181,6.63836,-5.150274,3.234333,2.339696,510.82,0
71949,-3.229341,7.865603,-2.303681,5.959205,-4.591137,5.914622,1.547376,2.616605,8.482993,4.228152,-6.093106,-4.893569,3.169738,6.017118,-3.312403,-0.160014,-9.154046,-6.627901,-1.346412,9.1467,-6.070065,8.147868,-1.351612,-2.792968,6.517148,9.323193,-5.295836,8.517299,187.44,1
106610,-7.080875,-5.678349,-2.739304,9.492122,9.565647,-6.51702,-4.571364,-5.532177,6.333502,-0.260336,3.485341,-9.188179,2.195184,-8.803778,-2.068933,2.582432,-8.563798,-7.69339,-6.978866,-5.64983,-1.394107,9.968335,3.610466,-3.511259,-5.465795,3.581994,2.255473,-0.814628,60.99,1
172639,5.75702,-5.185462,-2.162386,-8.915785,3.47255,5.168212,-2.169079,-6.983604,4.759029,-7.203817,1.810124,-9.796778,-9.332685,1.14486,8.143057,-0.648916,-9.196223,-2.062436,-8.727836,-0.70025,-4.319846,-6.713758,5.6853,-7.150912,-2.954098,2.607324,-2.330349,2.860785,467.21,1
63275,0.725819,-1.718862,-6.035934,6.315393,7.28521,-5.594176,0.570115,-7.991223,-6.926674,-8.807715,-1.241542,4.324792,-8.735988,7.143716,9.519087,1.173796,5.483505,-3.926666,-1.687863,-9.502005,8.978116,-4.864263,-5.175683,2.278466,9.376121,8.956643,-3.913919,7.458125,925.43,1
45769,-3.917665,5.120268,8.12656,0.876781,-3.620805,3.276246,-1.87968,6.563866,8.785661,-3.814246,6.529378,3.619271,0.199647,-7.124984,-7.249793,-7.355717,-2.970738,4.667728,8.649502,8.16656,9.062379,-3.97327,8.734452,8.360201,-7.022758,-9.552301,5.509419,-6.034707,514.83,1
171271,5.897535,0.840775,9.033326,-4.487788,5.561733,9.913797,2.273786,8.133342,7.027532,-8.339994,-0.031288,0.733532,-3.655007,-7.249375,-9.88709,8.876715,-9.195312,1.581763,-7.707785,6.231681,-7.102362,4.770198,7.071007,-4.642295,1.389032,-7.521704,0.042061,1.983812,96.61,1
72661,3.775203,4.270513,-3.821691,-3.093629,-8.729887,-4.625395,9.0244,2.825744,3.130418,-7.992086,4.682223,-5.440594,-0.285403,2.983399,-7.656674,-9.237848,-8.802452,-7.923462,9.950342,-2.631975,-5.44221,-5.622749,-3.708981,-8.376611,7.574825,-6.323859,7.103032,9.340358,670.84,0
124678,-9.381034,-0.35164,-3.126416,2.594129,6.132174,-6.556981,-5.048126,8.513489,9.652835,4.791237,2.637863,-1.498946,-1.257538,-8.148224,5.49905,5.145558,9.284422,-8.635528,6.609788,4.911113,-6.451369,-0.567787,9.05559,4.235956,-9.570485,1.702301,0.74886,7.147365,43.0,0
148383,0.137324,5.924906,-6.365003,-5.127265,-4.801407,0.143905,-0.999168,-3.934758,2.98793,-9.540241,-7.680365,5.8836,-2.342878,1.131928,-8.677309,-8.775544,2.014517,3.992833,6.682495,0.315246,-2.418179,-2.235972,-9.793793,-1.573923,-7.568528,0.707459,5.819129,9.463837,706.44,1
80425,-1.358502,0.52239,2.67661,-6.112176,9.870989,2.561145,-5.010811,-7.712396,-7.914771,3.533414,-8.047947,3.369391,-6.491414,1.150702,1.954696,5.004663,-0.018761,-1.212576,6.694311,7.158407,5.963378,-8.107806,5.026747,-4.830839,-5.758467,5.088224,5.497659,-0.293721,472.95,1
138356,0.447757,5.816278,7.324322,8.696456,-5.106319,-7.370302,-7.968985,3.815686,-7.964779,-6.443935,3.930931,-4.024503,-7.724347,0.341061,3.201269,-2.306999,4.517572,-5.353665,2.763786,-6.354776,-1.625847,4.587826,2.622522,6.179682,-9.487269,8.875568,-1.855197,-4.673111,985.66,0
119283,-6.381855,-4.180467,1.983891,9.802517,-3.99252,0.223826,-8.47564,2.677236,4.847685,9.012112,2.298649,-6.21325,6.522194,9.811045,8.723248,4.947379,-0.968411,6.411016,6.474854,-1.326284,6.516022,-6.31931,0.514468,-0.757694,7.171604,-0.064588,-4.093111,8.482421,433.98,1
48214,-2.29287,-9.132364,5.338885,6.03444,-0.762339,0.790293,-0.395269,-4.170373,-9.244334,0.418713,-0.654436,-5.533107,-3.295962,-7.777206,-4.89061,1.29731,7.334357,9.384012,5.595676,-5.512219,-5.112919,-8.5211,2.243112,9.554429,1.938694,-0.284452,5.783371,-1.66591,612.07,0
16631,-1.340855,-7.51064,-9.72203,-8.332364,-0.292555,6.149912,-4.785942,9.823681,-3.390436,-3.158866,5.83043,-8.695016,9.029933,4.413482,-5.215258,5.757029,1.191721,0.064847,9.791991,-7.944079,-7.716137,-1.165228,0.169456,-5.87727,-8.739452,1.694262,4.066312,-7.751028,553.12,1
153354,2.58853,6.880249,0.33296,-3.269464,-6.589919,0.867372,-1.546368,-2.123116,-1.79999,8.57605,-3.578877,-1.700417,2.602064,-4.605223,-8.37548,-8.219403,-0.628722,5.857915,9.025253,1.265564,-1.565668,-8.820589,1.258437,-3.179338,7.391673,-8.53907,8.682807,8.255251,430.3,1
38685,4.90219,-9.894276,1.987781,-5.210108,1.950243,4.72859,-1.534141,8.524185,1.631072,0.458985,-4.159851,-2.609183,9.094478,-4.886854,3.577767,0.295833,-6.119442,0.733663,-1.20318,3.945238,1.59126,1.515791,-2.114455,-2.603597,6.660247,7.764261,5.430915,-5.726386,597.56,1
43173,-3.273328,9.054591,-2.816679,-0.017034,2.554916,-4.412883,-3.870563,1.303269,-8.247728,-3.687013,-2.73883,-3.654271,1.626942,0.642416,-4.669197,-6.068232,3.651182,4.317181,-5.531554,2.009047,1.293198,9.592984,-1.838427,3.633541,0.376616,1.121024,3.503912,9.131615,981.25,1
8556,4.673588,5.829543,-5.208304,4.281621,-8.573894,2.307929,-4.921944,5.898733,-2.359388,1.308516,-7.525075,4.6518,6.569434,2.968164,-3.02919,-6.064453,-5.720621,3.632505,-2.345524,-9.771151,4.884732,5.295489,5.935019,-7.079381,-8.923335,-9.52414,-9.799062,-0.367104,892.11,0
4619,-2.991673,6.761225,-5.125627,2.673958,-3.415614,-2.536599,0.808059,9.657591,-8.346243,-5.482198,4.057357,7.321851,-4.540879,-4.645652,8.30896,-3.208249,-8.020183,-2.777538,-9.94921,-3.919733,-9.57334,7.092649,8.986007,-4.412536,6.965268,1.333026,-5.794148,-8.138296,940.41,0
24622,7.561714,-8.380732,-0.90281,-4.663399,7.9004,-7.848418,-2.821264,-6.131099,2.354312,1.39326,9.986871,0.987658,-2.858442,2.202529,3.381891,-0.013526,1.61401,0.172498,-8.13389,-3.729559,6.572435,-0.670246,-8.176867,-1.153741,-9.027284,4.501631,0.970102,-4.274873,390.25,0
155131,9.518904,3.646456,-7.992167,5.14699,-6.775186,5.076057,6.849234,6.537802,5.348811,-8.885751,6.555655,-1.849707,4.113628,1.580262,2.512489,-5.862923,-0.540065,-1.425626,-5.422721,-6.869622,3.510998,-9.475065,4.415031,8.466221,-5.086261,6.383156,-7.809099,6.394256,977.79,1
147459,7.60563,-6.27071,-1.042618,-7.085885,-8.139986,-3.621032,3.54281,4.678493,4.556148,4.772759,2.698802,2.514493,3.824581,-0.204149,-7.782792,-4.87822,1.868746,6.947069,-0.287373,3.188995,-0.096667,5.039716,4.860983,2.473638,-7.087499,8.657353,-9.998945,2.252075,404.75,1
82473,-3.764726,-4.463115,-0.654876,3.885047,-8.475317,-9.483422,-4.950363,-9.039847,-1.50019,-5.73894,3.46985,-6.191141,-0.651302,8.26359,6.860466,-9.896813,3.693636,1.425579,-7.384467,8.44913,6.72586,-3.408276,-6.890899,5.941901,0.442468,-0.491295,-2.908109,3.578044,964.74,1
22068,-2.47953,8.417713,3.994843,-5.816761,0.840291,-1.09524,-2.835073,2.890567,8.317256,0.427514,-6.192988,1.530051,2.37269,-9.389742,5.650746,-2.137137,-9.330765,-7.977364,6.477638,5.753137,2.5537,3.993784,-1.143135,8.760671,-3.971523,-0.032802,6.311592,-2.516942,409.3,1
119930,-0.061037,-4.777561,-5.70422,7.886735,-7.339356,7.541395,5.547691,7.518263,7.018355,2.634761,-2.530091,-3.569182,-5.714172,-9.270683,9.190088,-8.705132,4.641118,2.444339,-4.065323,-4.541152,-2.598383,1.894184,2.527067,-8.325475,-2.6777,2.60236,6.979542,-0.493542,199.82,1
